stockId,stockName,companyId,companyName,type,status
496293,22桂冠电力MTN001,1232,广西桂冠电力股份有限公司2022年度第一期中期票据,证券_债券现券,正常上市
402699,21桂冠电力SCP002,1232,广西桂冠电力股份有限公司2021年度第二期超短期融资券,证券_债券现券,非上市
268678,19桂冠电力PPN001,1232,广西桂冠电力股份有限公司2019年度第一期债务融资工具,证券_债券现券,非上市
394029,21桂冠电力MTN001(革命老区),1232,广西桂冠电力股份有限公司2021年度第一期中期票据(革命老区),证券_债券现券,正常上市
546953,23桂冠电力MTN001(能源保供特别债),1232,广西桂冠电力股份有限公司2023年度第一期中期票据(能源保供特别债),证券_债券现券,正常上市
20216,12桂冠02,1232,2012年广西桂冠电力股份有限公司公司债券(10年期),证券_债券现券,非上市
239530,百奥泰,10020928,百奥泰生物制药股份有限公司,证券_股票_A股,正常上市
1274961,百奥泰,10020928,百奥泰生物制药股份有限公司,证券_股票_香港,正常上市
1096837,百奥家庭互动,1008536,百奥家庭互动有限公司,证券_股票_香港,正常上市
549487,百奥赛图,10021022,百奥赛图(北京)医药科技股份有限公司,证券_股票_A股,正常上市
1333542,百奥赛图-B,10021022,百奥赛图(北京)医药科技股份有限公司,证券_股票_香港,正常上市
299896,奥泰生物,620826,杭州奥泰生物技术股份有限公司,证券_股票_A股,正常上市
236912,无效奥泰,620826,杭州奥泰生物技术股份有限公司,证券_股票_A股,正常上市
78618,百泰实业,230114,深圳市百泰实业股份有限公司,证券_股票_A股,非上市
7002120,奥特泰尔,7003811,奥特泰尔公司,证券_股票_美国,正常上市
56715,百事泰,209466,广东百事泰医疗器械股份有限公司,证券_股票_A股,正常上市
223091,交控科技,10071950,交控科技股份有限公司,证券_股票_A股,正常上市
47790,交控生态,203215,山西交控生态环境股份有限公司,证券_股票_A股,正常上市
109424,安控科技,75104,四川安控科技股份有限公司,证券_股票_A股,非上市
7245,安控科技,75104,四川安控科技股份有限公司,证券_股票_A股,正常上市
32336,博控科技,185163,大连博控科技股份有限公司,证券_股票_A股,正常上市
424115,交欣科技,208464,安徽交欣科技股份有限公司,证券_股票_A股,正常上市
29487,威控科技,182935,北京威控科技股份有限公司,证券_股票_A股,正常上市
7001582,研控科技,7004270,研控科技有限公司,证券_股票_美国,正常上市
32270,必控科技,185183,成都必控科技股份有限公司,证券_股票_A股,非上市
46635,14淮交控,185372,淮安市交通控股有限公司2014年中小企业私募债券,证券_债券现券,非上市
271552,浙海德曼,229103,浙江海德曼智能装备股份有限公司,证券_股票_A股,正常上市
69455,ST海德曼,226902,江苏海德曼新材料股份有限公司,证券_股票_A股,正常上市
255,海德股份,213,海南海德资本管理股份有限公司,证券_股票_A股,正常上市
63369,海德龙,221969,厦门市海德龙电子股份有限公司,证券_股票_A股,正常上市
356566,维海德,253260,深圳市维海德技术股份有限公司,证券_股票_A股,正常上市
66020,海德科技,224750,苏州海德新材料科技股份有限公司,证券_股票_A股,正常上市
114313,维海德,253260,深圳市维海德技术股份有限公司,证券_股票_A股,非上市
111277,海德森,252232,深圳市海德森科技股份有限公司,证券_股票_A股,非上市
83990,威尔曼,170668,湘北威尔曼制药股份有限公司,证券_股票_A股,正常上市
65173,奇良海德,224000,北京奇良海德印刷股份有限公司,证券_股票_A股,非上市
6281,方正电机,73167,浙江方正电机股份有限公司,证券_股票_A股,正常上市
124969,正电股份,257512,浙江正电信息科技股份有限公司,证券_股票_A股,非上市
124653,东吴电机,257359,浙江大东吴汽车电机股份有限公司,证券_股票_A股,正常上市
47526,闽东电机,202979,福建闽东电机股份有限公司,证券_股票_A股,正常上市
73641,金龙电机,228297,浙江金龙电机股份有限公司,证券_股票_A股,正常上市
102842,江南电机,239243,杭州江南电机股份有限公司,证券_股票_A股,正常上市
6787,大洋电机,74696,中山大洋电机股份有限公司,证券_股票_A股,正常上市
51737,柳州电机,207905,柳州佳力电机股份有限公司,证券_股票_A股,非上市
551280,金鑫电机,12777920,宁国金鑫电机股份有限公司,证券_股票_A股,正常上市
231888,天正电气,10095930,浙江天正电气股份有限公司,证券_股票_A股,正常上市
12200,华峰超纤,81939,上海华峰超纤科技股份有限公司,证券_股票_A股,正常上市
228055,华峰动力,10090471,营口华峰动力发展股份有限公司,证券_股票_A股,正常上市
244960,华峰测控,10097308,北京华峰测控技术股份有限公司,证券_股票_A股,正常上市
4503,华峰化学,3754,华峰化学股份有限公司,证券_股票_A股,正常上市
63501,峰华卓立,222466,广东峰华卓立科技股份有限公司,证券_股票_A股,正常上市
62043,16华峰01,22900,华峰集团有限公司2016年公开发行公司债券,证券_债券现券,非上市
114717,峰华铁信,253409,郑州峰华铁信科技股份有限公司,证券_股票_A股,正常上市
208764,华峰铝业,390639,上海华峰铝业股份有限公司,证券_股票_A股,正常上市
107479,首特华峰,250725,首特华峰机械装备制造股份有限公司,证券_股票_A股,非上市
22385,13华峰债,22900,2013年华峰集团有限公司公司债券,证券_债券现券,非上市
341323,腾亚精工,65989350,南京腾亚精工科技股份有限公司,证券_股票_A股,正常上市
456076,科腾精工,14719404,浙江科腾精工机械股份有限公司,证券_股票_A股,正常上市
115507,凯腾精工,253957,北京凯腾精工制版股份有限公司,证券_股票_A股,非上市
55575,博亚精工,171914,襄阳博亚精工装备股份有限公司,证券_股票_A股,非上市
398629,凯腾精工,253957,北京凯腾精工制版股份有限公司,证券_股票_A股,正常上市
307292,博亚精工,171914,襄阳博亚精工装备股份有限公司,证券_股票_A股,正常上市
383725,亚通精工,46956675,烟台亚通精工机械股份有限公司,证券_股票_A股,正常上市
65858,秦汉精工,224541,洛阳秦汉精工股份有限公司,证券_股票_A股,正常上市
534199,长城精工,23961,苏州长城精工科技股份有限公司,证券_股票_A股,正常上市
35019,富临精工,171402,富临精工股份有限公司,证券_股票_A股,正常上市
42386,平治信息,194218,杭州平治信息技术股份有限公司,证券_股票_A股,正常上市
63585,平治东方,222518,北京平治东方科技股份有限公司,证券_股票_A股,正常上市
330948,齐治科技,537888,浙江齐治科技股份有限公司,证券_股票_A股,正常上市
449707,齐治科技,537888,浙江齐治科技股份有限公司,证券_股票_A股,正常上市
68164,格林披治,226355,深圳市格林披治体育文化股份有限公司,证券_股票_A股,非上市
24801,PR新天治,178329,2013年郴州市新天投资有限公司湘江流域重金属污染治理公司债券,证券_债券现券,非上市
457602,治臻股份,24708187,上海治臻新能源股份有限公司,证券_股票_A股,正常上市
98052,天治鑫利A,237753,天治鑫利半年定期开放债券型证券投资基金A类,证券_基金_中国,非上市
115481,华治数聚,253936,浙江华治数聚科技股份有限公司,证券_股票_A股,正常上市
50126,天治研究驱动A,206559,天治研究驱动灵活配置混合型证券投资基金A类,证券_基金_中国,正常上市
1000667,中国移动,30794,中国移动有限公司,证券_股票_香港,正常上市
393291,中国移动,30794,中国移动有限公司,证券_股票_A股,正常上市
7005286,中国移动,30794,中国移动有限公司,证券_存托凭证_美国,非上市
1236311,中国移动-二千,30794,中国移动-二千,证券_其他_香港,非上市
1415504,中国移动-R,30794,中国移动有限公司,证券_股票_香港,正常上市
3565,01中国移动债,81451,2001年中国移动通信企业债券,证券_债券现券,非上市
1091352,移动互联(中国),1008434,移动互联(中国)控股有限公司,证券_股票_香港,正常上市
1237101,新移动,1000619,新世界移动控股有限公司,证券_其他_香港,非上市
1109475,新龙移动,1008882,新龙移动集团有限公司,证券_股票_香港,正常上市
77999,木瓜移动,229480,北京木瓜移动科技股份有限公司,证券_股票_A股,非上市
1843,华建集团,1562,华东建筑集团股份有限公司,证券_股票_A股,正常上市
1237089,建美集团,1000611,建美集团有限公司,证券_其他_香港,非上市
1237090,建美集团,1000611,建美集团,证券_其他_香港,非上市
35059,建艺集团,177275,深圳市建艺装饰集团股份有限公司,证券_股票_A股,正常上市
1000310,美建集团,1000310,美建集团有限公司,证券_股票_香港,正常上市
341317,建科集团,224449,江苏镇江建筑科学研究院集团股份有限公司,证券_股票_A股,正常上市
65742,建科集团,224449,江苏镇江建筑科学研究院集团股份有限公司,证券_股票_A股,非上市
1000355,建联集团,1000355,建联集团有限公司,证券_股票_香港,正常上市
1000497,建溢集团,1000497,建溢集团有限公司,证券_股票_香港,正常上市
1000141,建滔集团,1000141,建滔集团有限公司,证券_股票_香港,正常上市
1646,精工钢构,1439,长江精工钢结构(集团)股份有限公司,证券_股票_A股,正常上市
59802,黎明钢构,210336,黎明钢构股份有限公司,证券_股票_A股,正常上市
59827,ST钢构,210350,云南昆钢钢结构股份有限公司,证券_股票_A股,正常上市
103912,敬业钢构,248938,河北敬业钢构科技股份有限公司,证券_股票_A股,非上市
20967,12东钢构,175588,浙江大东吴集团钢构有限公司2012年中小企业私募债券,证券_债券现券,非上市
12241,鸿路钢构,82054,安徽鸿路钢结构(集团)股份有限公司,证券_股票_A股,正常上市
228355,正华钢构,295860,正华钢构(广东)股份有限公司,证券_股票_A股,正常上市
12004,富煌钢构,81632,安徽富煌钢构股份有限公司,证券_股票_A股,正常上市
1618,杭萧钢构,1424,杭萧钢构股份有限公司,证券_股票_A股,正常上市
95774,云建钢构,236538,云南建投钢结构股份有限公司,证券_股票_A股,正常上市
50477,华荣股份,207272,华荣科技股份有限公司,证券_股票_A股,正常上市
1237810,华荣能源,1007507,中国华荣能源股份有限公司,证券_其他_香港,非上市
1047784,华荣能源,1007507,中国华荣能源股份有限公司,证券_股票_香港,正常上市
307302,20华荣02,317873,高密华荣实业发展有限公司2020年非公开发行公司债券(第二期),证券_债券现券,正常上市
343550,21华荣01,317873,高密华荣实业发展有限公司2021年非公开发行公司债券(保障性住房)(第一期),证券_债券现券,正常上市
291577,20华荣01,317873,高密华荣实业发展有限公司2020年非公开发行公司债券(第一期),证券_债券现券,正常上市
124126,新华华荣灵活配置混合,257191,新华华荣灵活配置混合型证券投资基金,证券_基金_中国,非上市
133723,龙海股份,261958,龙海汽车销售集团股份有限公司,证券_股票_A股,非上市
165412,长发股份,291449,烟台长久发果蔬股份有限公司,证券_股票_A股,正常上市
197335,建业股份,391153,浙江建业化工股份有限公司,证券_股票_A股,正常上市
46505,威星智能,201057,浙江威星智能仪表股份有限公司,证券_股票_A股,正常上市
115065,威玛智能,253744,安徽威玛智能科技股份有限公司,证券_股票_A股,正常上市
60351,海威智能,218307,东莞市海威智能装备股份有限公司,证券_股票_A股,非上市
87997,威泽智能,233168,江苏威泽智能科技股份有限公司,证券_股票_A股,正常上市
99384,威星电子,238181,浙江威星电子系统软件股份有限公司,证券_股票_A股,正常上市
32157,星科智能,184986,山东星科智能科技股份有限公司,证券_股票_A股,正常上市
477326,星邦智能,10287666,湖南星邦智能装备股份有限公司,证券_股票_A股,正常上市
125239,伊西威威,257761,深圳伊西威威网络科技股份有限公司,证券_股票_A股,正常上市
47769,奥迪威,203194,广东奥迪威传感科技股份有限公司,证券_股票_A股,非上市
1001021,超人智能,1001021,超人智能控股有限公司,证券_股票_香港,正常上市
15986,远方信息,169903,杭州远方光电信息股份有限公司,证券_股票_A股,正常上市
48810,远方装备,204951,四川远方高新装备零部件股份有限公司,证券_股票_A股,正常上市
41614,远方动力,193362,北京远方动力可再生能源科技股份公司,证券_股票_A股,正常上市
63891,远方生态,222640,贵州远方生态环保科技股份有限公司,证券_股票_A股,正常上市
208435,弘毅远方消费升级混合A,10035178,弘毅远方消费升级混合型发起式证券投资基金A类,证券_基金_中国,正常上市
366121,弘毅远方高端制造混合A,643254,弘毅远方高端制造混合型发起式证券投资基金A类,证券_基金_中国,正常上市
540318,弘毅远方中短债A,650429,弘毅远方中短债债券型证券投资基金A类,证券_基金_中国,正常上市
433075,弘毅远方久盈混合C,646754,弘毅远方久盈混合型证券投资基金C类,证券_基金_中国,正常上市
433074,弘毅远方久盈混合A,646752,弘毅远方久盈混合型证券投资基金A类,证券_基金_中国,正常上市
266951,弘毅远方经济新动力混合A,639124,弘毅远方经济新动力混合型发起式证券投资基金A类,证券_基金_中国,非上市
46499,安靠智电,201051,江苏安靠智能输电工程科技股份有限公司,证券_股票_A股,正常上市
54784,安智物流,208967,江西安智物流股份有限公司,证券_股票_A股,正常上市
107140,博阳智电,250467,江苏博阳智慧电气股份有限公司,证券_股票_A股,非上市
98682,鼎阳智电,237952,鼎阳智电慧服科技股份有限公司,证券_股票_A股,非上市
7011246,能链智电,107445622,能链智电公司,证券_存托凭证_美国,正常上市
114118,靠谱云,253059,厦门靠谱云股份有限公司,证券_股票_A股,非上市
62859,万博智电,221729,成都万博智能电力科技股份有限公司,证券_股票_A股,正常上市
7054,电科网安,74941,中电科网络安全科技股份有限公司,证券_股票_A股,正常上市
85192,中电科安,231936,中电科安科技股份有限公司,证券_股票_A股,正常上市
397102,国投瑞银安智混合A,644744,国投瑞银安智混合型证券投资基金A类,证券_基金_中国,正常上市
238163,三友联众,10116113,三友联众集团股份有限公司,证券_股票_A股,正常上市
237621,三友医疗,357463,上海三友医疗器械股份有限公司,证券_股票_A股,正常上市
398607,三友科技,220396,三门三友科技股份有限公司,证券_股票_A股,正常上市
115582,三友酿酒,254017,广东三友酿酒股份有限公司,证券_股票_A股,正常上市
61817,三友科技,220396,三门三友科技股份有限公司,证券_股票_A股,非上市
1546,三友化工,1384,唐山三友化工股份有限公司,证券_股票_A股,正常上市
92559,三友和,235136,山西三友和智慧信息技术股份有限公司,证券_股票_A股,正常上市
1100099,联众,1008641,联众国际控股有限公司,证券_股票_香港,正常上市
184259,18三友02,1384,唐山三友化工股份有限公司2018年公司债券(第一期)品种二,证券_债券现券,非上市
481232,三友新材,13022711,唐山三友新材料股份有限公司,证券_股票_A股,正常上市
1668,腾达建设,1454,腾达建设集团股份有限公司,证券_股票_A股,正常上市
66239,16腾达建设PPN001,1454,腾达建设集团股份有限公司2016年度第一期非公开定向债务融资工具,证券_债券现券,非上市
87893,腾达国际,233086,上海腾达国际物流股份有限公司,证券_股票_A股,非上市
457953,腾达科技,10137547,山东腾达紧固科技股份有限公司,证券_股票_A股,正常上市
1002329,腾达智能,1002326,腾达智能科技有限公司,证券_股票_香港,非上市
67386,PR沪腾达,1454,腾达建设集团股份有限公司非公开发行2016年公司债券,证券_债券现券,非上市
10106,齐翔腾达,78631,淄博齐翔腾达化工股份有限公司,证券_股票_A股,正常上市
37456,中易腾达,187795,深圳市中易腾达科技股份有限公司,证券_股票_A股,正常上市
49867,摘牌腾达,206494,江苏腾达缸泵机械股份有限公司,证券_股票_A股,非上市
19844,科能腾达,174988,北京科能腾达信息技术股份有限公司,证券_股票_A股,正常上市
11302,双环传动,80181,浙江双环传动机械股份有限公司,证券_股票_A股,正常上市
81845,双环电子,230772,蚌埠市双环电子集团股份有限公司,证券_股票_A股,正常上市
381,双环科技,329,湖北双环科技股份有限公司,证券_股票_A股,正常上市
110972,双环股份,252019,南京双环电器股份有限公司,证券_股票_A股,非上市
32298,双环电感,185142,蚌埠市双环电感股份有限公司,证券_股票_A股,非上市
158483,双环转债,80181,浙江双环传动机械股份有限公司公开发行可转换公司债券,证券_债券现券,非上市
44412,ST双林环,197920,浙江双林环境股份有限公司,证券_股票_A股,正常上市
18418,12双环MTN1,329,湖北双环科技股份有限公司2012年度第一期中期票据,证券_债券现券,非上市
19568,12双环CP002,329,湖北双环科技股份有限公司2012年度第二期短期融资券,证券_债券现券,非上市
18416,12双环CP001,329,湖北双环科技股份有限公司2012年度第一期短期融资券,证券_债券现券,非上市
118397,新凤鸣,171205,新凤鸣集团股份有限公司,证券_股票_A股,正常上市
39820,14新凤鸣CP001,171205,新凤鸣集团股份有限公司2014年度第一期短期融资券,证券_债券现券,非上市
99480,16新凤鸣CP002,171205,新凤鸣集团股份有限公司2016年度第二期短期融资券,证券_债券现券,非上市
30003,13新凤鸣CP001,171205,新凤鸣集团股份有限公司2013年度第一期短期融资券,证券_债券现券,非上市
63253,16新凤鸣CP001,171205,新凤鸣集团股份有限公司2016年度第一期短期融资券,证券_债券现券,非上市
422833,22凤新01,337094,嘉兴市凤新投资开发有限公司2022年面向专业投资者非公开发行公司债券(第一期),证券_债券现券,正常上市
350493,21凤新01,337094,嘉兴市凤新投资开发有限公司2021年非公开发行公司债券(第一期),证券_债券现券,正常上市
172773,新凤转债,171205,新凤鸣集团股份有限公司公开发行可转换公司债券,证券_债券现券,非上市
450600,22凤新02,337094,嘉兴市凤新投资开发有限公司2022年面向专业投资者非公开发行公司债券(第二期),证券_债券现券,正常上市
1642,凤竹纺织,1437,福建凤竹纺织科技股份有限公司,证券_股票_A股,正常上市
65468,天风证券,22291,天风证券股份有限公司,证券_股票_A股,正常上市
233805,19天风证券CP002,22291,天风证券股份有限公司2019年度第二期短期融资券,证券_债券现券,非上市
273037,20天风证券CP001,22291,天风证券股份有限公司2020年度第一期短期融资券,证券_债券现券,非上市
388386,21天风证券CP002,22291,天风证券股份有限公司2021年度第二期短期融资券,证券_债券现券,非上市
395224,21天风证券CP003,22291,天风证券股份有限公司2021年度第三期短期融资券,证券_债券现券,非上市
481676,22天风证券CP001,22291,天风证券股份有限公司2022年度第一期短期融资券,证券_债券现券,正常上市
284019,20天风证券CP003,22291,天风证券股份有限公司2020年度第三期短期融资券,证券_债券现券,非上市
278520,20天风证券CP002,22291,天风证券股份有限公司2020年度第二期短期融资券,证券_债券现券,非上市
538966,23天风证券CP001,22291,天风证券股份有限公司2023年度第一期短期融资券,证券_债券现券,正常上市
230421,19天风证券CP001,22291,天风证券股份有限公司2019年度第一期短期融资券,证券_债券现券,非上市
7000797,特斯拉,10027060,特斯拉公司,证券_股票_美国,正常上市
7006136,苹果,630226,苹果公司,证券_股票_美国,正常上市
264391,静宁苹果,14731962,平凉静宁苹果产业发展股份有限公司,证券_股票_A股,正常上市
50677,金苹果,207344,武威金苹果农业股份有限公司,证券_股票_A股,非上市
9080,焦点科技,76831,焦点科技股份有限公司,证券_股票_A股,正常上市
1000330,新焦点,1000330,新焦点汽车技术控股有限公司,证券_股票_香港,正常上市
86680,焦点品牌,232453,上海焦点品牌管理股份有限公司,证券_股票_A股,非上市
23077,国富焦点驱动混合A,176939,富兰克林国海焦点驱动灵活配置混合型证券投资基金A类,证券_基金_中国,正常上市
490961,国富焦点驱动混合C,649233,富兰克林国海焦点驱动灵活配置混合型证券投资基金C类,证券_基金_中国,正常上市
5236,汇添富成长焦点混合,4268,汇添富成长焦点混合型证券投资基金,证券_基金_中国,正常上市
92095,工银新焦点灵活配置混合A,234994,工银瑞信新焦点灵活配置混合型证券投资基金A类,证券_基金_中国,正常上市
92094,工银新焦点灵活配置混合C,234995,工银瑞信新焦点灵活配置混合型证券投资基金C类,证券_基金_中国,正常上市
7267,辉煌科技,75119,河南辉煌科技股份有限公司,证券_股票_A股,正常上市
16054,兴业科技,170004,兴业皮革科技股份有限公司,证券_股票_A股,正常上市
11254,新时达,80140,上海新时达电气股份有限公司,证券_股票_A股,正常上市
46186,佳时达,200402,广州佳时达软件股份有限公司,证券_股票_A股,正常上市
259190,纽时达,10280024,宁波纽时达火花塞股份有限公司,证券_股票_A股,正常上市
150447,时达转债,80140,上海新时达电气股份有限公司公开发行可转换公司债券,证券_债券现券,非上市
73979,恒达时讯,228439,北京恒达时讯科技股份有限公司,证券_股票_A股,正常上市
7001421,保时达快递,7004227,保时达快递公司,证券_股票_美国,非上市
32268,新达通,177473,新达通科技股份有限公司,证券_股票_A股,正常上市
88179,新达股份,233316,内蒙古新达科技股份有限公司,证券_股票_A股,正常上市
88537,新达科技,233572,山西新达科技股份有限公司,证券_股票_A股,非上市
52457,飞新达,208130,广东飞新达智能设备股份有限公司,证券_股票_A股,正常上市
84782,中大力德,231742,宁波中大力德智能传动股份有限公司,证券_股票_A股,正常上市
88140,大力加固,233285,河南大力加固工程股份有限公司,证券_股票_A股,正常上市
37465,大力电工,187803,大力电工襄阳股份有限公司,证券_股票_A股,非上市
61367,大力神,220205,大力神铝业股份有限公司,证券_股票_A股,非上市
32352,中大科技,185121,哈尔滨中大型材科技股份有限公司,证券_股票_A股,正常上市
455925,新中大,250727,杭州新中大科技股份有限公司,证券_股票_A股,正常上市
193205,PR中大A,282943,中大元通租赁2018年度第一期资产支持专项计划优先A级资产支持证券,证券_债券现券,非上市
1237624,中大娱乐,1001015,中大娱乐控股有限公司,证券_其他_香港,非上市
541072,中大监理,10258209,长沙中大监理科技股份有限公司,证券_股票_A股,正常上市
107481,新中大,250727,杭州新中大科技股份有限公司,证券_股票_A股,非上市
35054,共进股份,171726,深圳市共进电子股份有限公司,证券_股票_A股,正常上市
539501,23共进A,111940395,中广核租赁共进共赢3号资产支持专项计划优先A级资产支持证券,证券_债券现券,正常上市
365789,PR共进A1,279230,中广核租赁共进共赢2号资产支持专项计划优先A1级资产支持证券,证券_债券现券,非上市
539503,23共进次,111940395,中广核租赁共进共赢3号资产支持专项计划次级资产支持证券,证券_债券现券,正常上市
263275,19共进次,279230,中广核租赁共进共赢1号资产支持专项计划次级资产支持证券,证券_债券现券,非上市
365791,21共进次,279230,中广核租赁共进共赢2号资产支持专项计划次级资产支持证券,证券_债券现券,非上市
539502,23共进B,111940395,中广核租赁共进共赢3号资产支持专项计划优先B级资产支持证券,证券_债券现券,正常上市
263273,PR共进B,279230,中广核租赁共进共赢1号资产支持专项计划优先B级资产支持证券,证券_债券现券,非上市
263268,PR共进A1,279230,中广核租赁共进共赢1号资产支持专项计划优先A1级资产支持证券,证券_债券现券,非上市
263270,PR共进A2,279230,中广核租赁共进共赢1号资产支持专项计划优先A2级资产支持证券,证券_债券现券,非上市
7003901,谷歌-A,630223,谷歌公司,证券_股票_美国,正常上市
7003896,谷歌-C,630223,谷歌公司,证券_股票_美国,正常上市
7006270,亚马逊,630224,亚马逊公司,证券_股票_美国,正常上市
7002511,奈飞,10033239,奈飞公司,证券_股票_美国,正常上市
48131,安奈儿,203404,深圳市安奈儿股份有限公司,证券_股票_A股,正常上市
222195,天奈科技,305160,江苏天奈科技股份有限公司,证券_股票_A股,正常上市
426863,天奈转债,305160,江苏天奈科技股份有限公司向不特定对象发行可转换公司债券,证券_债券现券,正常上市
13517,11蒙奈伦,74852,2011年内蒙古奈伦集团股份有限公司公司债券,证券_债券现券,非上市
6993,ST奈伦债,74852,2008年内蒙古奈伦集团股份有限公司公司债券,证券_债券现券,非上市
1301773,奈雪的茶,84939253,奈雪的茶控股有限公司,证券_股票_香港,正常上市
6990,08蒙奈伦债,74852,2008年内蒙古奈伦集团股份有限公司公司债券,证券_债券现券,非上市
13516,11蒙奈伦债,74852,2011年内蒙古奈伦集团股份有限公司公司债券,证券_债券现券,非上市
115243,飞利达,253822,贵州飞利达科技股份有限公司,证券_股票_A股,正常上市
7002707,微软,610754,微软公司,证券_股票_美国,正常上市
1236339,微软-T,610754,微软-T,证券_其他_香港,非上市
64946,亚微软件,223894,山东亚微软件股份有限公司,证券_股票_A股,正常上市
7002252,西方石油,7003724,西方石油公司,证券_股票_美国,正常上市
77997,东西方,229478,海南东西方教育科技股份有限公司,证券_股票_A股,正常上市
7001913,品尼高西方资本,7004015,品尼高西部资本公司,证券_股票_美国,正常上市
7000167,西方资产抵押贷款投资,7005498,西方资产抵押贷款投资公司,证券_股票_美国,正常上市
7004121,森林石油,7002097,森林石油,证券_股票_美国,非上市
1236384,南海石油,1000073,南海石油控股有限公司,证券_其他_香港,非上市
7001944,巴西石油,7003981,巴西石油,证券_存托凭证_美国,正常上市
184295,鞑靼石油,421129,鞑靼石油公司,证券_其他_中国,正常上市
7001090,挪威石油,7004726,挪威国家石油公司,证券_存托凭证_美国,正常上市
1000494,中港石油,1000494,中港石油有限公司,证券_股票_香港,正常上市
7004345,埃克森美孚,7001904,埃克森美孚公司,证券_股票_美国,正常上市
34797,富森美,178066,成都富森美家居股份有限公司,证券_股票_A股,正常上市
1017526,森美控股,1006954,森美(集团)控股有限公司,证券_股票_香港,正常上市
88194,美孚伦,233331,江西美孚伦科技股份有限公司,证券_股票_A股,非上市
7007233,安森美半导体,7003714,安森美半导体集团,证券_股票_美国,正常上市
7002711,美高森美集成电路,7003300,美高森美集成电路公司,证券_股票_美国,非上市
7005305,雪佛龙,107479007,雪佛龙公司,证券_股票_美国,正常上市
7005017,康菲石油,7001342,康菲国际石油有限公司,证券_股票_美国,正常上市
7002604,墨菲石油,7003383,墨菲石油公司,证券_股票_美国,正常上市
551223,欧菲斯,10968251,欧菲斯集团股份有限公司,证券_股票_A股,正常上市
70138,菲格瑞特,227376,上海菲格瑞特汽车科技股份有限公司,证券_股票_A股,非上市
16759,斯菲尔,170604,江苏斯菲尔电气股份有限公司,证券_股票_A股,正常上市
41613,菲达阀门,193361,福建菲达阀门科技股份有限公司,证券_股票_A股,正常上市
114702,广西百菲,253395,广西百菲投资股份有限公司,证券_股票_A股,非上市
340909,菲鹏生物,233109,菲鹏生物股份有限公司,证券_股票_A股,正常上市
383734,博菲电气,46949450,浙江博菲电气股份有限公司,证券_股票_A股,正常上市
402496,菲沃泰,25543904,江苏菲沃泰纳米科技股份有限公司,证券_股票_A股,正常上市
7001339,斯伦贝谢,7004490,斯伦贝谢公司,证券_股票_美国,正常上市
75823,贝伦思,228915,南京贝伦思网络科技股份有限公司,证券_股票_A股,非上市
450172,斯贝科技,591491,宁波斯贝科技股份有限公司,证券_股票_A股,正常上市
86352,贝斯美,232287,绍兴贝斯美化工股份有限公司,证券_股票_A股,非上市
226107,贝斯达,209458,深圳市贝斯达医疗股份有限公司,证券_股票_A股,正常上市
56707,贝斯达,209458,深圳市贝斯达医疗股份有限公司,证券_股票_A股,非上市
65922,贝斯兰德,224588,郑州贝斯兰德实业股份有限公司,证券_股票_A股,非上市
177994,贝斯美,232287,绍兴贝斯美化工股份有限公司,证券_股票_A股,正常上市
7002138,阿贝斯,7003781,阿贝斯公司,证券_股票_美国,非上市
131804,无效贝斯,209458,深圳市贝斯达医疗股份有限公司,证券_股票_A股,正常上市
13990,金信诺,156943,深圳金信诺高新技术股份有限公司,证券_股票_A股,正常上市
103824,恒信诺金,248852,江苏恒信诺金科技股份有限公司,证券_股票_A股,正常上市
62267,金诺佳音,221004,北京金诺佳音国际文化传媒股份公司,证券_股票_A股,正常上市
36936,金诺科技,187267,合肥金诺数码科技股份有限公司,证券_股票_A股,正常上市
34468,川金诺,175374,昆明川金诺化工股份有限公司,证券_股票_A股,正常上市
10071,维信诺,78546,维信诺科技股份有限公司,证券_股票_A股,正常上市
6557,诺普信,73992,深圳诺普信作物科学股份有限公司,证券_股票_A股,正常上市
36217,信诺传播,187031,北京信诺传播顾问股份有限公司,证券_股票_A股,正常上市
7005239,信诺保险,7001196,信诺保险集团公司,证券_股票_美国,正常上市
103508,信诺时代,248722,北京信诺时代科技股份有限公司,证券_股票_A股,非上市
15000,仁东控股,166183,仁东控股股份有限公司,证券_股票_A股,正常上市
88009,东仁新材,233179,黄山东仁新材料股份有限公司,证券_股票_A股,正常上市
1237849,仁恒实业控股,1007799,仁恒实业控股有限公司,证券_其他_香港,非上市
1000629,仁天科技控股,1000629,仁天科技控股有限公司,证券_股票_香港,非上市
1060592,仁恒实业控股,1007799,仁恒实业控股有限公司,证券_股票_香港,正常上市
1144129,仁恒实业控股,1007799,仁恒实业控股有限公司,证券_股票_香港,非上市
1313857,东原仁知服务,11585483,东原仁知城市运营服务集团股份有限公司,证券_股票_香港,正常上市
1111710,骏东控股,1008923,骏东(控股)有限公司,证券_股票_香港,正常上市
1147095,东骏控股,1009943,东骏控股有限公司,证券_股票_香港,正常上市
1237187,东力实业控股,1000675,东力实业控股有限公司,证券_其他_香港,非上市
1338,全柴动力,1215,安徽全柴动力股份有限公司,证券_股票_A股,正常上市
1000847,潍柴动力,4225,潍柴动力股份有限公司,证券_股票_香港,正常上市
5312,潍柴动力,4225,潍柴动力股份有限公司,证券_股票_A股,正常上市
7034959,潍柴动力,4225,潍柴动力股份有限公司,证券_存托凭证_美国,非上市
